type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value
HKQuantityTypeIdentifierStepCount,iPhone,17.1.1,"iPhone16,1","<<HKDevice: 0x303c13110>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone16,1, software:17.1.1>",2023-11-25 04:13:49 +0000,2023-11-25 04:22:58 +0000,count,338.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 04:15:34 +0000,2023-11-25 04:20:25 +0000,count,188.0
HKQuantityTypeIdentifierStepCount,iPhone,17.1.1,"iPhone16,1","<<HKDevice: 0x303c13110>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone16,1, software:17.1.1>",2023-11-25 04:26:28 +0000,2023-11-25 04:34:18 +0000,count,186.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 04:30:12 +0000,2023-11-25 04:35:04 +0000,count,47.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 04:35:05 +0000,2023-11-25 04:39:57 +0000,count,103.0
HKQuantityTypeIdentifierStepCount,iPhone,17.1.1,"iPhone16,1","<<HKDevice: 0x303c13110>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone16,1, software:17.1.1>",2023-11-25 04:38:02 +0000,2023-11-25 04:44:30 +0000,count,204.0
HKQuantityTypeIdentifierStepCount,iPhone,17.1.1,"iPhone16,1","<<HKDevice: 0x303c13110>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone16,1, software:17.1.1>",2023-11-25 05:04:48 +0000,2023-11-25 05:05:16 +0000,count,34.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 05:19:02 +0000,2023-11-25 05:23:54 +0000,count,37.0
HKQuantityTypeIdentifierStepCount,iPhone,17.1.1,"iPhone16,1","<<HKDevice: 0x303c13110>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone16,1, software:17.1.1>",2023-11-25 05:19:57 +0000,2023-11-25 05:29:55 +0000,count,75.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 05:23:55 +0000,2023-11-25 05:28:47 +0000,count,69.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 05:28:48 +0000,2023-11-25 05:33:40 +0000,count,86.0
HKQuantityTypeIdentifierStepCount,iPhone,17.1.1,"iPhone16,1","<<HKDevice: 0x303c13110>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone16,1, software:17.1.1>",2023-11-25 05:30:35 +0000,2023-11-25 05:30:58 +0000,count,29.0
HKQuantityTypeIdentifierStepCount,iPhone,17.1.1,"iPhone16,1","<<HKDevice: 0x303c13110>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone16,1, software:17.1.1>",2023-11-25 05:40:35 +0000,2023-11-25 05:42:15 +0000,count,52.0
HKQuantityTypeIdentifierStepCount,iPhone,17.1.1,"iPhone16,1","<<HKDevice: 0x303c13110>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone16,1, software:17.1.1>",2023-11-25 05:56:53 +0000,2023-11-25 06:06:48 +0000,count,55.0
HKQuantityTypeIdentifierStepCount,iPhone,17.1.1,"iPhone16,1","<<HKDevice: 0x303c13110>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone16,1, software:17.1.1>",2023-11-25 06:06:53 +0000,2023-11-25 06:12:45 +0000,count,72.0
HKQuantityTypeIdentifierStepCount,iPhone,17.1.1,"iPhone16,1","<<HKDevice: 0x303c13110>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone16,1, software:17.1.1>",2023-11-25 06:17:21 +0000,2023-11-25 06:17:26 +0000,count,15.0
HKQuantityTypeIdentifierStepCount,iPhone,17.1.1,"iPhone16,1","<<HKDevice: 0x303c13110>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone16,1, software:17.1.1>",2023-11-25 06:46:25 +0000,2023-11-25 06:55:54 +0000,count,24.0
HKQuantityTypeIdentifierStepCount,iPhone,17.1.1,"iPhone16,1","<<HKDevice: 0x303c13110>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone16,1, software:17.1.1>",2023-11-25 06:57:08 +0000,2023-11-25 07:06:07 +0000,count,178.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 07:06:27 +0000,2023-11-25 07:11:19 +0000,count,195.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 07:11:20 +0000,2023-11-25 07:16:12 +0000,count,461.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 07:16:13 +0000,2023-11-25 07:21:05 +0000,count,199.0
HKQuantityTypeIdentifierStepCount,iPhone,17.1.1,"iPhone16,1","<<HKDevice: 0x303c13110>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone16,1, software:17.1.1>",2023-11-25 07:20:12 +0000,2023-11-25 07:21:44 +0000,count,24.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 07:21:06 +0000,2023-11-25 07:25:58 +0000,count,200.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 07:25:59 +0000,2023-11-25 07:30:51 +0000,count,71.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 07:30:52 +0000,2023-11-25 07:35:44 +0000,count,11.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 07:50:24 +0000,2023-11-25 07:55:16 +0000,count,73.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 07:55:17 +0000,2023-11-25 08:00:09 +0000,count,49.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 08:34:21 +0000,2023-11-25 08:39:13 +0000,count,113.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 08:39:14 +0000,2023-11-25 08:44:06 +0000,count,114.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 08:44:07 +0000,2023-11-25 08:48:59 +0000,count,41.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 10:21:46 +0000,2023-11-25 10:26:38 +0000,count,61.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 11:15:29 +0000,2023-11-25 11:20:21 +0000,count,68.0
HKQuantityTypeIdentifierStepCount,iPhone,17.1.1,"iPhone16,1","<<HKDevice: 0x303c13110>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone16,1, software:17.1.1>",2023-11-25 11:17:47 +0000,2023-11-25 11:24:56 +0000,count,39.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 11:20:22 +0000,2023-11-25 11:25:14 +0000,count,165.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 11:25:15 +0000,2023-11-25 11:30:07 +0000,count,36.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 13:37:05 +0000,2023-11-25 13:41:57 +0000,count,40.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 14:06:23 +0000,2023-11-25 14:11:15 +0000,count,37.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 15:44:02 +0000,2023-11-25 15:48:54 +0000,count,37.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 17:41:13 +0000,2023-11-25 17:46:05 +0000,count,36.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 17:50:59 +0000,2023-11-25 17:55:51 +0000,count,61.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 18:00:45 +0000,2023-11-25 18:05:37 +0000,count,253.0
HKQuantityTypeIdentifierStepCount,iPhone,17.1.1,"iPhone16,1","<<HKDevice: 0x303c13110>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone16,1, software:17.1.1>",2023-11-25 18:00:50 +0000,2023-11-25 18:08:04 +0000,count,642.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 18:05:38 +0000,2023-11-25 18:10:30 +0000,count,271.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 18:10:31 +0000,2023-11-25 18:15:23 +0000,count,288.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 18:15:24 +0000,2023-11-25 18:20:16 +0000,count,264.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 18:20:17 +0000,2023-11-25 18:25:09 +0000,count,33.0
HKQuantityTypeIdentifierStepCount,Ultrahuman,1,"iPhone16,1",,2023-11-25 18:25:10 +0000,2023-11-25 18:30:02 +0000,count,220.0
